Acct Assignment Cat.,Item Category,Plant,Document Date,Purchasing Document,Item,Purchasing Doc. Type,Purchasing Group,Vendor/supplying plant,Material,Short Text,Order Quantity,Net Order Value,Currency,Still to be delivered (qty),Still to be delivered (value),Still to be invoiced (qty),Still to be invoiced (val.),Material Group,Release status,Release Strategy,Purch. Doc. Category,Company Code,Terms of Payment
,,074E,3/21/2019,4501020002,250,NB,0OE,1119518    United Foundation For Supplies,30410421,"plug iron""1",2,14.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,3/21/2019,4501020002,260,NB,0OE,1119518    United Foundation For Supplies,40175610,"union metal 1/2""-1"" fitting",5,55.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,074E,3/21/2019,4501020002,270,NB,0OE,1119518    United Foundation For Supplies,30409979,"metal bush 1/2""",5,35.00,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,074E,3/21/2019,4501020002,280,NB,0OE,1119518    United Foundation For Supplies,30412047,bolt 19mm,7,245.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,3/21/2019,4501020002,290,NB,0OE,1119518    United Foundation For Supplies,30411303,primer gallon,2,170.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,3/21/2019,4501020002,300,NB,0OE,1119518    United Foundation For Supplies,30410206,"valve 3""",1,790.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0E4E,3/21/2019,4501020002,310,NB,0OE,1119518    United Foundation For Supplies,30409556,"valve 1.5""",2,330.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0E4E,3/21/2019,4501020002,320,NB,0OE,1119518    United Foundation For Supplies,30410421,"plug iron""1",4,28.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,330,NB,0OE,1119518    United Foundation For Supplies,30412088,"hsoe 1/2""",20,140.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,340,NB,0OE,1119518    United Foundation For Supplies,40175585,hose,4,100.00,EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,350,NB,0OE,1119518    United Foundation For Supplies,30411051,"butterfly valve 1/2""",2,114.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,360,NB,0OE,1119518    United Foundation For Supplies,30410830,"elbow 1/2""",12,120.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,370,NB,0OE,1119518    United Foundation For Supplies,30411771,"bushing 1""",5,45.00,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,380,NB,0OE,1119518    United Foundation For Supplies,40175558,"nipple metal 1"" fitting",5,75.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,3/21/2019,4501020002,390,NB,0OE,1119518    United Foundation For Supplies,40175622,"union metal 1""/2"" fitting",5,95.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,10,NB,0OE,1119518    United Foundation For Supplies,30412492,"galvanized metal elbow 2""",10,446.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,20,NB,0OE,1119518    United Foundation For Supplies,30411485,"galvanized nipple 2""",7,333.20,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,30,NB,0OE,1119518    United Foundation For Supplies,30411568,quick coupling (metal) 12mm,1,53.20,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,40,NB,0OE,1119518    United Foundation For Supplies,40175542,"union metal 2"" fitting,2",3,307.05,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,50,NB,0OE,1119518    United Foundation For Supplies,30410009,"steel pipe 3 """,18,"2,948.40",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/1/2019,4501025786,60,NB,0OE,1119518    United Foundation For Supplies,30410849,"blade valve 2""",3,"1,029.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0D4E,4/1/2019,4501026072,10,NB,0OE,1119518    United Foundation For Supplies,30411969,motor 0.5hp,1,"1,800.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0D4E,4/1/2019,4501026072,20,NB,0OE,1119518    United Foundation For Supplies,30410848,water pump accumulator,1,450.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0D4E,4/1/2019,4501026072,30,NB,0OE,1119518    United Foundation For Supplies,30411410,motor automatic,1,250.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,4/14/2019,4501036710,10,NB,0OE,1119518    United Foundation For Supplies,30411609,"valve 1"",4",4,369.60,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0E4E,4/14/2019,4501036710,20,NB,0OE,1119518    United Foundation For Supplies,40175643,"union metal 1.5""-2"" fitting",4,77.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0E4E,4/14/2019,4501036710,30,NB,0OE,1119518    United Foundation For Supplies,30410130,"oksha female 1""",4,120.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,4/14/2019,4501036710,40,NB,0OE,1119518    United Foundation For Supplies,30410976,copper valve connection,1,25.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0E4E,4/14/2019,4501036710,50,NB,0OE,1119518    United Foundation For Supplies,30410532,"conect copper 1/2""",10,250.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,60,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",10,"2,079.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,70,NB,0OE,1119518    United Foundation For Supplies,30412135,"galvanized pipe 4""",2,107.80,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,80,NB,0OE,1119518    United Foundation For Supplies,30411463,"conect copper 1""",1,25.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,90,NB,0OE,1119518    United Foundation For Supplies,30410061,"oksha male 1""",10,300.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,100,NB,0OE,1119518    United Foundation For Supplies,30411989,elbow coolant,20,493.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/14/2019,4501036710,110,NB,0OE,1119518    United Foundation For Supplies,30412080,"iron nipple1.5""",10,208.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/17/2019,4501038982,10,NB,0OE,1119518    United Foundation For Supplies,30411358,"tap 3/4""",4,180.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/17/2019,4501038982,20,NB,0OE,1119518    United Foundation For Supplies,30412507,bolt,2,70.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/13/2019,4501054122,10,NB,0OE,1119518    United Foundation For Supplies,30412088,"hsoe 1/2""",1,650.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/13/2019,4501054122,20,NB,0OE,1119518    United Foundation For Supplies,40175676,"union 1"" fitting",4,120.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,5/13/2019,4501054122,30,NB,0OE,1119518    United Foundation For Supplies,30412088,"hsoe 1/2""",1,450.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/13/2019,4501054122,40,NB,0OE,1119518    United Foundation For Supplies,40175636,"hose 1/2""",50,"2,250.00",EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,004E,5/13/2019,4501054122,50,NB,0OE,1119518    United Foundation For Supplies,30410351,check valve 1/2,4,500.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,10,NB,0OE,1119518    United Foundation For Supplies,30411452,"check valve 1/2""",12,780.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,20,NB,0OE,1119518    United Foundation For Supplies,30411659,"nipple 1/2""",15,135.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,30,NB,0OE,1119518    United Foundation For Supplies,30411051,"butterfly valve 1/2""",10,530.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,40,NB,0OE,1119518    United Foundation For Supplies,40175515,"union metal 1/2"" fitting",10,170.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,50,NB,0OE,1119518    United Foundation For Supplies,40175483,"t metal 1/2"" fitting",4,36.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,60,NB,0OE,1119518    United Foundation For Supplies,30410393,"valve 2""",4,"1,372.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,70,NB,0OE,1119518    United Foundation For Supplies,40175672,"nipple metal 2"" fitting",6,294.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,80,NB,0OE,1119518    United Foundation For Supplies,40175684,"union metal 2"" fitting",4,440.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,90,NB,0OE,1119518    United Foundation For Supplies,30410485,check valve 2,2,620.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,100,NB,0OE,1119518    United Foundation For Supplies,30410857,"externally threaded bushing 2"" 63mm",6,"2,313.30",EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,110,NB,0OE,1119518    United Foundation For Supplies,30410752,bushing w/o lip,4,"1,576.40",EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,120,NB,0OE,1119518    United Foundation For Supplies,30412183,"plastic bushing 2""",12,652.80,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,130,NB,0OE,1119518    United Foundation For Supplies,40175660,"t plastic 1/2"" fitting",2,172.60,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,140,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",32,"3,880.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,150,NB,0OE,1119518    United Foundation For Supplies,30411371,"pvc elbow 2"" 45°",10,757.50,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063298,160,NB,0OE,1119518    United Foundation For Supplies,30409601,"iron elbow 2""",2,93.80,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,10,NB,0OE,1119518    United Foundation For Supplies,40175524,"t metal 1"" fitting",4,84.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,20,NB,0OE,1119518    United Foundation For Supplies,40175589,"union metal 1""-1.5"" fitting",3,105.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,30,NB,0OE,1119518    United Foundation For Supplies,40175610,"union metal 1/2""-1"" fitting",20,260.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,40,NB,0OE,1119518    United Foundation For Supplies,30411164,"check valve 1""",4,380.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,50,NB,0OE,1119518    United Foundation For Supplies,40175676,"union 1"" fitting",10,270.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,60,NB,0OE,1119518    United Foundation For Supplies,30411609,"valve 1"",4",15,"1,575.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,70,NB,0OE,1119518    United Foundation For Supplies,40175558,"nipple metal 1"" fitting",15,255.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,80,NB,0OE,1119518    United Foundation For Supplies,40175482,union fitting,4,156.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,90,NB,0OE,1119518    United Foundation For Supplies,30409772,plastic externally threaded bushing 32mm,10,"1,536.00",EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,100,NB,0OE,1119518    United Foundation For Supplies,30410872,"threaded bushing 1.5""",10,"1,380.00",EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,110,NB,0OE,1119518    United Foundation For Supplies,30411837,bushing,20,240.00,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,120,NB,0OE,1119518    United Foundation For Supplies,30411774,elbow polypopylene 25mm,18,315.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,130,NB,0OE,1119518    United Foundation For Supplies,30410011,"metal elbow 1""",4,62.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,140,NB,0OE,1119518    United Foundation For Supplies,40175524,"t metal 1"" fitting",4,100.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,150,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",60,"2,280.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/28/2019,4501063442,160,NB,0OE,1119518    United Foundation For Supplies,40175586,"joint connection polyproplyin 2"" fitting",6,153.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,5/30/2019,4501064936,10,NB,0OE,1119518    United Foundation For Supplies,30410351,check valve 1/2,1,105.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,5/30/2019,4501064936,20,NB,0OE,1119518    United Foundation For Supplies,30412183,"plastic bushing 2""",2,262.00,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,004E,5/30/2019,4501064936,30,NB,0OE,1119518    United Foundation For Supplies,40175558,"nipple metal 1"" fitting",1,35.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,5/30/2019,4501064936,40,NB,0OE,1119518    United Foundation For Supplies,30411230,"nickel tap 2-1 """,1,140.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,10,NB,0OE,1119518    United Foundation For Supplies,40175544,hose spring spiral,25,"1,875.00",EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,20,NB,0OE,1119518    United Foundation For Supplies,30411463,"conect copper 1""",10,150.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,30,NB,0OE,1119518    United Foundation For Supplies,30410738,quick coupling 8mm,10,180.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,40,NB,0OE,1119518    United Foundation For Supplies,30410832,quick coupling 10mm,10,190.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,50,NB,0OE,1119518    United Foundation For Supplies,30411568,quick coupling (metal) 12mm,10,200.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,60,NB,0OE,1119518    United Foundation For Supplies,40175679,"hose 1/4"" 10m",10,200.00,EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,0J4E,6/3/2019,4501066517,70,NB,0OE,1119518    United Foundation For Supplies,40175622,"union metal 1""/2"" fitting",1,45.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,10,NB,0OE,1119518    United Foundation For Supplies,30410206,"valve 3""",1,925.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,20,NB,0OE,1119518    United Foundation For Supplies,30410048,"coupling 4""",1,205.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,30,NB,0OE,1119518    United Foundation For Supplies,40175622,"union metal 1""/2"" fitting",1,130.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,40,NB,0OE,1119518    United Foundation For Supplies,30410144,"elbow 1""",4,70.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,50,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",4,152.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,60,NB,0OE,1119518    United Foundation For Supplies,40175676,"union 1"" fitting",2,78.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,70,NB,0OE,1119518    United Foundation For Supplies,30411609,"valve 1"",4",3,930.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078396,80,NB,0OE,1119518    United Foundation For Supplies,30409989,"galvanized nipple 3""",2,190.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0D4E,7/2/2019,4501085113,10,NB,0OE,1119518    United Foundation For Supplies,30409526,water tank,1,"3,500.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,8/29/2019,4501120117,10,NB,0OE,1119518    United Foundation For Supplies,30643684,"Plastic  pipe 10 "" - 6 M - 6 Bar",12,"3,600.00",EGP,0,0.00,0,0.00,040909,X,01,F,EG07,0D14
,,004E,10/16/2019,4501150806,10,NB,0OE,1119518    United Foundation For Supplies,30409669,"valve 1""",10,"1,050.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,10/16/2019,4501150806,20,NB,0OE,1119518    United Foundation For Supplies,30410795,"valve 1/2""",10,550.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,10/16/2019,4501150806,30,NB,0OE,1119518    United Foundation For Supplies,30411696,"valve 3/4"",2",10,680.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,10/16/2019,4501150806,40,NB,0OE,1119518    United Foundation For Supplies,30409556,"valve 1.5""",10,"2,100.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,10/16/2019,4501150806,50,NB,0OE,1119518    United Foundation For Supplies,30410393,"valve 2""",10,"2,750.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,10,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",50,"1,725.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,20,NB,0OE,1119518    United Foundation For Supplies,40175655,"t plastic 1"" fitting",6,120.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,30,NB,0OE,1119518    United Foundation For Supplies,30410144,"elbow 1""",10,177.50,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,40,NB,0OE,1119518    United Foundation For Supplies,30409669,"valve 1""",5,675.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,50,NB,0OE,1119518    United Foundation For Supplies,30410771,"galvanized nipple 1""",4,62.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,60,NB,0OE,1119518    United Foundation For Supplies,30411771,"bushing 1""",20,340.00,EGP,0,0.00,0,0.00,030503,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,70,NB,0OE,1119518    United Foundation For Supplies,40175619,"clamp 1"" fitting,2",10,105.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,0J4E,1/19/2020,4501214611,80,NB,0OE,1119518    United Foundation For Supplies,30410864,"pipe 1""",2,69.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/4/2022,4501961294,10,NB,0PE,1119518    United Foundation For Supplies,30411672,Plastic wire mesh 8 cm green,450,"21,276.00",EGP,0,0.00,0,0.00,030501,X,01,F,EG07,0D09
,,004E,8/23/2022,4501974847,10,NB,0PE,1119518    United Foundation For Supplies,30411672,Plastic wire mesh 8 cm green,450,"21,276.00",EGP,0,0.00,0,0.00,030501,X,01,F,EG07,0D09
,,0D4E,3/9/2023,4502170534,10,NB,0PE,1119518    United Foundation For Supplies,30411052,transparent plactic roll,100,"88,445.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,064E,3/9/2023,4502170534,20,NB,0PE,1119518    United Foundation For Supplies,30411052,transparent plactic roll,100,"88,445.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,0J4E,3/9/2023,4502170534,30,NB,0PE,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,222.50",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,094E,3/9/2023,4502170534,40,NB,0PE,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,222.50",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,0D4E,8/13/2023,4502315998,10,NB,02E,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,250.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,064E,8/13/2023,4502315998,20,NB,02E,1119518    United Foundation For Supplies,30411052,transparent plactic roll,100,"88,500.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,0J4E,8/13/2023,4502315998,30,NB,02E,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,250.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,094E,8/13/2023,4502315998,40,NB,02E,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,250.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,0A4E,8/13/2023,4502315998,50,NB,02E,1119518    United Foundation For Supplies,30411052,transparent plactic roll,50,"44,250.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,004E,8/14/2023,4502316125,10,NB,04E,1119518    United Foundation For Supplies,30634289,Bolt 19mm,500,"2,750.00",EGP,0,0.00,0,0.00,030501,,,F,EG07,0D09
,,004E,8/14/2023,4502316125,20,NB,04E,1119518    United Foundation For Supplies,30412393,nail box,6,540.00,EGP,0,0.00,0,0.00,030501,,,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,10,ZURG,0OE,1119518    United Foundation For Supplies,,Heater bolts set,10,140.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,20,ZURG,0OE,1119518    United Foundation For Supplies,,Shower arm with strainer,10,850.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,30,ZURG,0OE,1119518    United Foundation For Supplies,,Ball faucet,5,385.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
,,0A4E,10/24/2018,9500021700,40,ZURG,0OE,1119518    United Foundation For Supplies,30412174,teflon,5,65.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,50,ZURG,0OE,1119518    United Foundation For Supplies,,Shower faucet,4,"3,400.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,60,ZURG,0OE,1119518    United Foundation For Supplies,,Flexible pipe 60cm (tree),8,216.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,70,ZURG,0OE,1119518    United Foundation For Supplies,,Flexible pipe 60cm(Reg),14,350.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,80,ZURG,0OE,1119518    United Foundation For Supplies,,Combination set 1.5 inch,3,105.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,90,ZURG,0OE,1119518    United Foundation For Supplies,,Comination set 2 inch,2,70.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,100,ZURG,0OE,1119518    United Foundation For Supplies,,90 angle water valve,12,540.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,110,ZURG,0OE,1119518    United Foundation For Supplies,,Interal kit for water faucet,10,470.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,120,ZURG,0OE,1119518    United Foundation For Supplies,,Faucet,4,"2,700.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,130,ZURG,0OE,1119518    United Foundation For Supplies,,Shower hand with hose,1,95.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,140,ZURG,0OE,1119518    United Foundation For Supplies,,Faucet base 0.75 inch,3,195.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,150,ZURG,0OE,1119518    United Foundation For Supplies,,Comination set tensioner,2,150.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
K,,0A4E,10/24/2018,9500021700,160,ZURG,0OE,1119518    United Foundation For Supplies,,Shower arm,4,260.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
,,0J4E,5/19/2019,9500024693,10,ZURG,0OE,1119518    United Foundation For Supplies,30411969,motor 0.5hp,1,"2,500.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/19/2019,9500024693,20,ZURG,0OE,1119518    United Foundation For Supplies,30411451,water filter - wf2096,1,750.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
